0.0,17809
0.16534209251403809,188
0.17561101913452148,3943
0.19423198699951172,21888
0.20505499839782715,2859
0.2220141887664795,19732
0.2340099811553955,2764
0.2564520835876465,10076
0.2661261558532715,6979
0.27616405487060547,6114
0.2992560863494873,6039
0.315291166305542,5706
0.33205318450927734,2687
0.34647107124328613,5446
0.36597204208374023,6789
0.37812209129333496,4109
0.39388608932495117,6397
0.41099095344543457,3340
0.42186617851257324,4592
0.43448805809020996,5790
0.44936203956604004,4078
0.47026610374450684,5891
0.485522985458374,3996
0.5087921619415283,6342
0.5302331447601318,4067
0.5553171634674072,4508
0.5861620903015137,22561
0.6021840572357178,4738
0.6300890445709229,8315
0.6574671268463135,6332
0.6777710914611816,4618
0.7016980648040771,5054
0.7160050868988037,2176
0.7316920757293701,5784
0.7558870315551758,10055
0.7766811847686768,13320
0.811115026473999,14814
0.8304300308227539,13633
0.853032112121582,10920
0.8792471885681152,9928
0.9023239612579346,6495
0.9211630821228027,5654
0.9506800174713135,4286
0.9733719825744629,4357
0.9909069538116455,3905
1.010085105895996,4750
1.0345180034637451,3722
1.0638799667358398,3594
1.107043981552124,7818
1.1289081573486328,8010
1.147191047668457,5625
1.1696040630340576,6666
1.198153018951416,8141
1.2260501384735107,6268
1.244110107421875,5917
1.2616760730743408,8861
1.2816741466522217,6115
1.3070311546325684,9430
1.3315041065216064,8164
1.3462531566619873,5895
1.3634099960327148,5090
1.3845341205596924,5788
1.3973701000213623,4736
1.412398099899292,5891
1.4230351448059082,4184
1.443789005279541,5936
1.4540660381317139,4705
1.466292142868042,6547
1.4861490726470947,7411
1.5162851810455322,8447
1.5368821620941162,6835
1.557574987411499,8401
1.5704100131988525,6472
1.5995421409606934,7795
1.6204919815063477,14699
1.633152961730957,20217
1.65165114402771,18259
1.6838619709014893,18250
1.7008171081542969,17998
1.724951982498169,10723
1.7371671199798584,11131
1.7516460418701172,9866
1.7837979793548584,6433
1.8038101196289062,7119
1.8299610614776611,7796
1.8549320697784424,6878
1.8666751384735107,5086
1.880845069885254,7156
1.8966779708862305,5342
1.9195160865783691,6223
1.949498176574707,5638
1.9654090404510498,8902
1.9966490268707275,6064
2.0133941173553467,6816
2.029651165008545,8108
2.0550081729888916,5749
2.080794095993042,5304
2.0963430404663086,6729
2.1200530529022217,8476
2.13405704498291,4669
2.1650760173797607,5549
2.182152032852173,3155
2.198975086212158,5033
2.217319965362549,5015
2.256564140319824,5787
2.2648251056671143,3380
2.2804529666900635,5612
2.3038740158081055,5989
2.3360531330108643,6369
2.3473660945892334,4176
2.372655153274536,7233
2.38665509223938,6035
2.414905071258545,7031
2.4391820430755615,4795
2.449763059616089,7453
2.481353998184204,7865
2.504301071166992,6580
2.5196750164031982,8197
2.5322799682617188,6710
2.5737640857696533,7973
2.5928711891174316,5437
2.608018159866333,7864
2.6251351833343506,7484
2.6441681385040283,7155
2.6569230556488037,7443
2.692203998565674,8015
2.7253589630126953,7370
2.735769033432007,5889
2.7615370750427246,7279
2.784093141555786,7471
2.801042079925537,5252
2.8255679607391357,7817
2.853492021560669,9948
2.867187023162842,5657
2.890393018722534,7678
2.9030439853668213,6982
2.9406909942626953,8663
2.952303171157837,5779
2.9719250202178955,7744
2.9907310009002686,7974
3.0153560638427734,8804
3.0382890701293945,5835
3.0525779724121094,9539
3.083120107650757,9097
3.104228973388672,5261
3.1291091442108154,9498
3.1414711475372314,7502
3.175642967224121,10511
3.1879100799560547,6028
3.2064549922943115,9392
3.216529130935669,5689
3.250123977661133,5494
3.2633941173553467,4113
3.291020154953003,5056
3.2991890907287598,4357
3.3290300369262695,5098
3.3557381629943848,3909
3.366724967956543,4475
3.3949451446533203,4885
3.4173409938812256,3319
3.4406580924987793,4825
3.452670097351074,6118
3.4848291873931885,7432
3.4971070289611816,4603
3.524043083190918,8000
3.5348401069641113,6974
3.565073013305664,8507
3.5895190238952637,5740
3.6063740253448486,9052
3.632275104522705,9196
3.659684181213379,5044
3.6771769523620605,9310
3.690793037414551,7137
3.72224497795105,9133
3.742321014404297,5611
3.758296012878418,9694
3.793581008911133,10048
3.8058950901031494,5795
3.819826126098633,8863
3.835052967071533,8281
3.873049020767212,9584
3.883427143096924,5370
3.900221109390259,8649
3.933401107788086,8197
3.9472110271453857,4686
3.96409010887146,7373
3.98877215385437,6291
4.013354063034058,6869
4.029097080230713,7054
4.053812026977539,5956
4.065739154815674,6439
4.096948146820068,6220
4.125941038131714,4482
4.140668153762817,7154
4.151296138763428,5689
4.189963102340698,8192
4.205998182296753,5633
4.217982053756714,7360
4.2434680461883545,6951
4.255927085876465,8068
4.296566009521484,8539
4.326833963394165,5465
4.359892129898071,9004
4.401538133621216,8085
4.433775186538696,8389
4.46299409866333,7611
4.491077184677124,8244
4.522196054458618,9847
4.537466049194336,5525
4.566563129425049,8143
4.58625602722168,6583
4.609040021896362,6575
4.631953954696655,6961
4.654649972915649,6598
4.664371013641357,4835
4.680881977081299,7236
4.699253082275391,4518
4.714553117752075,5947
4.725921154022217,5002
4.741602182388306,5991
4.757582187652588,4047
4.766033172607422,4838
4.7793309688568115,5160
4.791778087615967,3431
4.808933973312378,4006
4.816816091537476,3727
4.830108165740967,4052
4.850011110305786,3544
4.864883184432983,4303
4.879029035568237,3008
4.9149250984191895,3459
4.929476022720337,4757
4.945271968841553,3732
4.963572025299072,3321
4.994665145874023,3551
5.017208099365234,6552
5.034008979797363,3787
5.04610013961792,3959
5.084432125091553,4797
5.0993921756744385,6713
5.113379001617432,4089
5.1302080154418945,5340
5.16035008430481,3898
5.180075168609619,8011
5.203322172164917,5525
5.214059114456177,5460
5.250823020935059,4513
5.2639970779418945,5097
5.282526969909668,7710
5.30503511428833,6773
5.331956148147583,9181
5.347151041030884,5923
5.373525142669678,8852
5.4015421867370605,8274
5.413815021514893,5638
5.434969186782837,7755
5.463212013244629,7583
5.478971004486084,5092
5.503803014755249,6136
5.5329270362854,7745
5.547176122665405,6414
5.577106952667236,8905
5.590792179107666,6773
5.601736068725586,7729
5.638314962387085,9577
5.667117118835449,8868
5.680690050125122,5503
5.70831298828125,11688
5.734155178070068,7642
